TotalFundingAmount	CbRank	Name Startup	ShortDescription	Location	Categories	HeadquartersRegions	FoundedDate	Founders	OperationStatus	FundingStatus	LastFundingType	NumberOfEmployees	LegalName	IpoStatus	CompanyType	Website	Facebook	Linkedin	Twitter	Email	PhoneNumber	Data e hora da Captura	URL
	386,599	UbiCity Inteligência de Dados	UbiCity Inteligência de Dados develops a platform that transforms any email and phone into a complete profile of customers.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Analytics, Big Data, Information Technology, Machine Learning, Software"		Nov 25, 2015		Active			1-10	UbiCity Tecnologia e Informação Limitada	Private		" ubicity.com.br/ "	https://www.facebook.com/ubicitybr/	https://www.linkedin.com/company/ubicity/	https://twitter.com/ubicitybr	contato@ubicity.com.br	+55 61 9 82161266	27/01/2020 02:41:55	https://www.crunchbase.com/organization/ubicity-intelig%C3%AAncia-de-dados
	434,692	Prime Fidelity	Prime Fidelity is a fintech company that offers digital payment accounts and acts as an electronic means of payment.	" Taguatinga,  Distrito Federal,  Brazil, "	" Banking, Financial Services, FinTech"				Active					Private		" www.primefidelity.com.br "		https://www.linkedin.com/company/prime-fidelity/about/		prime@primefidelity.com.br		27/01/2020 02:42:45	https://www.crunchbase.com/organization/prime-fidelity
	534,290	ShareNext	ShareNext offers a platform that promotes the sharing of private spaces.	" Brazilia,  Minas Gerais,  Brazil, "	" Coworking, Rental"		2015		Active			1-10		Private		" www.sharenext.com.br/ "	https://www.facebook.com/sharenexteventos	https://www.linkedin.com/company/sharenext/		contato@sharenext.com.br	+55 61 3224-0765	27/01/2020 02:43:19	https://www.crunchbase.com/organization/sharenext
	487,625	Rentiis	Rentiis provides real estate services via software as a service.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Commercial Real Estate, Property Management, Real Estate, Rental Property, SaaS, Software"				Active			1-10		Private		" rentiis.com/ "	https://www.facebook.com/rentiis	https://www.linkedin.com/company/rentiis/		atendimento@rentiis.com	+55 61 99131-0017	27/01/2020 02:43:41	https://www.crunchbase.com/organization/rentiis
R$300K	80,061	Poup	Poup is an online platform that offers discounts, promotions, and money for online shopping activities.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Coupons, E-Commerce, Internet"		Aug 1, 2009		Active		Seed	1-10	Poup Serviços Online LTDA - ME CNPJ	Private		" www.poup.com.br "	https://www.facebook.com/PoupCashback/	http://www.linkedin.com/company/poup	http://twitter.com/poupbr	partners@poup.com.br	+556121947124	27/01/2020 02:44:12	https://www.crunchbase.com/organization/poup
	680,951	Nucart	Nucart is a marketplace that offers publicity for products and services free of charge.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Advertising, Marketing"				Active					Private		" nucart.com.br/ "	https://www.facebook.com/NucartBrasil/			contato@nucart.com.br		27/01/2020 02:44:57	https://www.crunchbase.com/organization/nucart
	143,585	Heartbit	Heartbit is a fitness and health loyalty program that follows the users’ physical exercise routine and rewards them.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Fitness, Health Care, Wellness"		Dec 1, 2013		Active		Seed	1-10		Private		" movamais.com "	https://www.facebook.com/movamais?_rdr=p	https://www.linkedin.com/company/mova-	http://twitter.com/movamais	contato@movamais.com		27/01/2020 02:45:55	https://www.crunchbase.com/organization/mova
	565,682	Mimoo	Mimoo finds, selects, and hires qualified professionals to attend to babysitting needs.	" Brasília,  Rio Grande do Norte,  Brazil, "	" B2C, Baby, Professional Services"				Active			1-10		Private		" mimoobaby.com.br/ "						27/01/2020 02:46:44	https://www.crunchbase.com/organization/mimoo
	810,826	Laphidus	Laphidus offers a new concept for the treatment of brittle hair due to chemical procedures.	" Guará,  Distrito Federal,  Brazil, "	" Beauty, Cosmetics, Women's"		Jul 2013		Active			1-10		Private			https://www.facebook.com/laphidus/		https://twitter.com/laphidus	laphidus@gmail.com	+55 61 98119-1747	27/01/2020 02:47:13	https://www.crunchbase.com/organization/laphidus
$37.6K	64,936	Gameloch	Gameloch is an information and communication technology company that develop enterprise software and solutions.	" Bela Vista,  Sao Paulo,  Brazil, "	" Cloud Data Services, E-Commerce, Events, Information Technology, Journalism, Software, Telecommunications, Web Design"		Mar 15, 2015		Active		Angel	51-100	Gameloch Servicos de Comunicacao Multimidia EIRELI (BRA) | Gameloch S.A. (BRA) | Gameloch Inc. (EUA)	Private		" www.gameloch.com.br "	https://facebook.com/gamelochbr	https://www.linkedin.com/company/gameloch-br	https://twitter.com/br_gameloch	Drcg@gpgic.com.br	+55 61 32641271	27/01/2020 02:47:43	https://www.crunchbase.com/organization/gameloch
R$50K	79,337	Configr	Configr develops a platform that allows companies to manage their websites on cloud servers.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Cloud Computing, Cloud Infrastructure, Cloud Management, Information Technology, Software"		Apr 1, 2013		Active		Series A	1-10	Configr Administração de Sistemas Limitada ME	Private		" configr.com "	http://www.facebook.com/configrcloud	http://linkedin.com/company/configr/	http://twitter.com/configr	hello@configr.com	+55 61 3967-6417	27/01/2020 02:48:17	https://www.crunchbase.com/organization/configr
	91,695	bxblue	bxblue is a marketplace for payroll loans in Brazil.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Credit, Financial Services, FinTech"		Aug 1, 2016		Active		Seed	11-50		Private		" www.bxblue.com.br "	https://www.facebook.com/bxbluebr	https://www.linkedin.com/company-beta/10936124/	https://twitter.com/bxbluebr	contato@bxblue.com.br	+55614020-1746	27/01/2020 02:48:48	https://www.crunchbase.com/organization/bxblue
	394,679	Bitdreams	Bitdreams specializes in creating and launching digital products to help companies thrive through well-thought design & business solutions.	" Tallinn,  Harjumaa,  Estonia, "	" Apps, Consulting, Consumer Applications, Digital Marketing, Digital Media, Information Technology, iOS, Marketing, Mobile Apps, Software"		2017		Active			1-10	Bitdreams OÜ	Private		" www.bitdreams.co/ "		https://www.linkedin.com/company/bitdreams/	https://twitter.com/bitdreamsteam	hi@bitdreams.co		27/01/2020 02:49:41	https://www.crunchbase.com/organization/bitdreams
	428,688	Atmosfero	Atmosfero  is a cloud management platform that simplifies the use of public cloud to fit clients' needs within their budget.		" Cloud Data Services, Cloud Management, Information Technology"				Active					Private		" atmosfero.com/ "	https://www.facebook.com/Atmosfero	https://www.linkedin.com/company/atmosferocloud/	https://twitter.com/atmosferocloud	contato@atmosfero.com	+55 (61) 99194-8533	27/01/2020 02:49:58	https://www.crunchbase.com/organization/atmosfero
	589,722	Ajudici	Ajudici is a Brazilian legal SQL database, allowing companies to access the information they need in the simplest form.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Database, Legal, Legal Tech"		2017		Active			1-10		Private		" ajudici.com.br/ "	https://www.linkedin.com/company/ajudici			contato@ajudici.com.br		27/01/2020 02:50:49	https://www.crunchbase.com/organization/ajudici
	667,805	Adote uma causa	Adote uma causa - by Luctech - is a website that brings together organizations that need help from donors, volunteers, and experts.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Association, Children, Humanitarian, Non Profit, Social Assistance"				Active			101-250		Private		" www.adoteumacausa.com.br/ "	https://www.facebook.com/adote1causa					27/01/2020 02:51:35	https://www.crunchbase.com/organization/adote-uma-causa
	513,444	Minha Construção	Minha Construção is a retail platform that helps consumers to build, remodel or decorate.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Construction, Retail"		2016		Active			11-50		Private		" minhaconstrucao.com.br "	https://www.facebook.com/minhaconstrucao	https://www.linkedin.com/company/minha-constru%C3%A7%C3%A3o		sac@minhaconstrucao.com.br	+55 (61) 98207-3737	27/01/2020 02:52:26	https://www.crunchbase.com/organization/minha-constru%C3%A7%C3%A3o
$450K		Pronto Rush	Pronto Rush improves city logistics by connecting local businesses to motorcycle couriers who provide immediate on-demand deliveries.	" Delaware,  Ohio,  United States, "	" Delivery Service, Food Delivery, Internet, Logistics, Marketing"		Dec 19, 2016		Closed		Seed	11-50		Private		" www.prontorush.com "		https://www.linkedin.com/company/prontorush/		hello@prontorush.com		27/01/2020 02:53:34	https://www.crunchbase.com/organization/pronto-4
	209,480	Nugo	Nugo is a Brazilian fintech startup that allows its users to check their balance and refill their consumer cards.	" Brasilândia,  Distrito Federal,  Brazil, "	" Credit Cards, Financial Services, FinTech, Personal Finance"		2016		Active					Private		" nugo.com.br/ "		https://www.linkedin.com/company/nugo-smart/				27/01/2020 02:54:24	https://www.crunchbase.com/organization/nugo
	320,912	ipharma	ipharma is a delivery platform for pharmacies and drugstores that makes it easy to search the store closest to consumers.	" Goiânia,  Goias,  Brazil, "	" Delivery, Delivery Service, Pharmaceutical"		2016		Active			1-10		Private		" www.ipharma.mobi/ "	https://www.facebook.com/ipharmamobile	https://www.linkedin.com/company/ipharma-mobile/about/		contato@ipharma.mobi	(62) 99701.5869	27/01/2020 02:54:53	https://www.crunchbase.com/organization/ipharma
R$15M	56,016	Aker Security Solutions	Aker is a focus on information security company in the development of hardware and software.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Information Technology, Network Security, Security, Software"		1997		Active		Private Equity	51-100		Private		" www.aker.com.br/en/ "	https://www.facebook.com/AkerSec/	https://www.linkedin.com/company/aker-security-solutions	https://twitter.com/akersecurity		+556130381900	27/01/2020 02:55:21	https://www.crunchbase.com/organization/aker-security-solutions
	195,938	EduQC	EduQC is an Edtech startup focused on developing tools and methods to promote self-learning.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Artificial Intelligence, E-Learning, Education"				Active		Seed			Private		" www.eduqc.com  "		https://www.linkedin.com/company/22326233/				27/01/2020 02:56:18	https://www.crunchbase.com/organization/eduqc
	600,581	Triner	Plataform		" Customer Service, Shopping"		Aug 15, 2018		Active			1-10		Private		" triner.com.br "	https://www.facebook.com/curtatriner/			contato@triner.com.br		27/01/2020 02:57:04	https://www.crunchbase.com/organization/triner
	517,300	BrasilOutlet	BrasilOutlet is a virtual showcase of products from stores close to the customer. Available for web, android and iOS.	" Brasília,  Rio Grande do Norte,  Brazil, "	" E-Commerce, Information Technology, Internet, Mobile, Software"		Nov 2015		Active			1-10		Private		" www.brasiloutlet.com/ "	http://www.facebook.com/brasiloutletbr					27/01/2020 02:57:55	https://www.crunchbase.com/organization/brasiloutlet
	531,677	Controlog	Controlog is a system that associates application for mobile and website in the internet.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Delivery, Logistics, Mobile, SaaS, Software, Transportation"		Jun 1, 2015		Active			1-10		Private		" controlog.net/ "	https://www.facebook.com/SistemaControlog/	https://www.linkedin.com/company/controlog/			(061)99116-4658	27/01/2020 02:58:15	https://www.crunchbase.com/organization/controlog
	832,935	Consultoras do Brasil	Consultoras do Brasil facilitates contacts between salespeople and their clients in the sales process.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Cosmetics, Digital Marketing, E-Commerce"		2012		Active			1-10		Private		" www.consultorasdobrasil.com/ "	https://www.facebook.com/pg/consultorasbrasil/	https://www.linkedin.com/company/consultoras-do-brasil/	https://twitter.com/consultorbrasil	consultorasdobrasil@gmail.com		27/01/2020 02:59:08	https://www.crunchbase.com/organization/consultoras-do-brasil
	579,282	Jazida	Jazida is a database that shows areas where mining processes take place on Google Maps.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Database, Internet, Internet of Things"				Active			1-10		Private		" www.jazida.com "	https://www.facebook.com/Jazida/	https://www.linkedin.com/company/jazida/		contato@jazida.com		27/01/2020 02:59:59	https://www.crunchbase.com/organization/jazida
	822,949	Leuis	Leuis is an application that enables its users to find nutritional information about the food they consume and keep a track of it.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Apps, Food and Beverage, Information Services, Nutrition"				Active					Private			https://www.facebook.com/site.leuis		https://twitter.com/leuis_com			27/01/2020 03:00:43	https://www.crunchbase.com/organization/leuis
	708,598	4Quality Tecnologia	4Quality Tecnologiais an IT company offering IT related services such as project management, systems development, and training.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Information Technology, Project Management, Software"		2010		Active			1-10		Private		" www.4quality.com.br/ "		https://www.linkedin.com/company/4quality-tecnologia/		comercial@4quality.com.br	(61) 3542-0098	27/01/2020 03:01:16	https://www.crunchbase.com/organization/4quality-tecnologia
$1M	122,749	Ticies	Ticies is a social network that helps people plan where to go with their friends, relatives and acquaintances, in all cities of the world.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Consumer Reviews, Guides, Hospitality, Social Media"		Aug 8, 2009		Closed		Angel	1-10		Private		" tici.es "			http://twitter.com/ticies	ticies@ticies.com		27/01/2020 03:02:13	https://www.crunchbase.com/organization/ticies
	838,555	Comércio Daqui	Comércio Daqui is a web-based platform assisting its users to search and in making consumer shopping decisions through marketing and more.	" Brasília,  Rio Grande do Norte,  Brazil, "	" Customer Service, Internet, Search Engine"				Active					Private			https://www.facebook.com/owenitser		https://twitter.com/comerciodaqui			27/01/2020 03:02:57	https://www.crunchbase.com/organization/com%C3%A9rcio-daqui
	834,571	Better World Hotels	Better World Hotels is an online booking portal that enables users to find and book sustainable hostels and hotels in Brazil.		" Internet, Online Portals, Search Engine, Travel Accommodations"				Active					Private								27/01/2020 03:03:40	https://www.crunchbase.com/organization/better-world-hotels
